ID,Item Name,Image,Category,Colour Name,Colour Family,Colour_is_neutral,Season,Fit,Style,BodyType,Lifestyle,Utility
T058,Crewneck Crop Top,T058.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/iyqk4OCZy20R0OB7FZHNXg/1hDNe-rextbnjKafpXhnr3woxK14XAP8kjoiqVWnIUlbqg8U5bjJuTZ4bO1vkbdznkQ_6LIgrtaaYGRXj-sRQX46WlBEeOtf0V7n2F45EzTOvLUFx-U3ooJuYiI-ojQ-B9hmFWQNYZ45mHgPoCMCrg/vbm3J7BX6SPwgR9ysqr6n6hjlygrK7kF1h7-RCrU9Ac),Top,Pink,Pink,False,Summer,Fitted ,"Chic,Romantic,Contemporary,Classic,Edgy,Streetstyle,Glamorous","Rectangle,Pear,Hourglass","Smart Casual,Social/ Trendy,Lounge,Athleisure","Basics,Layering,Versitile"
T059,Crewneck Crop Top,T059.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/sieWoVagEMFnbQ9cls85wg/3vQ6loEkpyozpuYqFqK4_P4WSXLnMmVoUMu0OA4zceByJABSRVeJWaqhLjnW11LTsfelEUjG2lbfPRKGEM3PLVweg1Te0xr3QRwX9phJuEl08s09fXoDKQVz1nDkfNxWgy4wCXx4GTdrogUAY2egLg/aayV12QMIo1DCZgaf9MVrAMogZmvk1XoXiRJYo16VPg),Top,Lemon Yellow,Yellow,False,Summer,Fitted ,"Chic,Romantic,Contemporary,Classic,Edgy,Streetstyle,Glamorous","Rectangle,Pear,Hourglass","Smart Casual,Social/ Trendy,Lounge,Athleisure","Basics,Layering,Versitile"
T060,Crewneck Crop Top,T060.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/xgzn8Aj_AwLHg6B0mKc4Vg/viufmIoRKwR0QbHu3DeIVzvISdPBeMmaypGkJZdoGM0QBEkMquA22n5opPP9W16VuC0FH64C9K3QX6kd9U8_2iDqBg6J_5e6a5USBKnYhRcjs-NRZhnt-g_Y-ZAT6TZC1zNWhb-J3lChLJcCPBt4qQ/G5ag_Vfh-kplRZlKTgsZ2YJf0rugjUGvwr4R7JZcWL0),Top,Dark Brown,Brown,True,Summer,Fitted ,"Chic,Romantic,Contemporary,Classic,Edgy,Streetstyle,Glamorous","Rectangle,Pear,Hourglass","Smart Casual,Social/ Trendy,Lounge,Athleisure","Basics,Layering,Versitile"
T061,Sleeveless Crewneck Crop Top,T061.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/T4GfIHaZyFRBEXBDf_6qGg/p1EOx6D1Ak1Y1G2dU7rWoJiJV9OZrPCVQEEZVItOcUvZ1G67ATcWgPoCmGOlKt4b8wJQeEbtdQtDVf1j_AsbBJ8xKLztbls3A26bA67NZ3GrL_BfxlycOhBHjNhnxzI7_bYlhF8Xig3I_jOSEHcrAQ/yCGCKZrht8WvsTr-oHAY3GQpda-ZSxMEcjggdAz7OOU),Top,Dark Brown,Brown,True,Summer,Fitted ,"Chic,Romantic,Contemporary,Classic,Edgy,Streetstyle,Glamorous","Rectangle,Pear,Hourglass","Smart Casual,Social/ Trendy,Lounge,Athleisure","Basics,Layering,Versitile"
T062,Sleeveless Crewneck Crop Top,T062.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/URTuTs3TzqzPo3WJ_t2EIg/jQC8ftvEQfUtr-Gxlj1K6L1HoTSv9V9rsGAhDFCLA9BConL9JLMJRRDHFhQbYvna-w8R9fDT2hLwYnE5Hn2uG2KvweHiuPf6HzXHEiksIZWQFbcQxvDz8bHhtoYhaCtjQaF0cvmsr8WGunFkzG5_pw/sMHxngCEgtmdn99NDgGI56P-Xyg1Ov3_8gBEWiypeIw),Top,Black,Black,True,Summer,Fitted ,"Chic,Romantic,Contemporary,Classic,Edgy,Streetstyle,Glamorous","Rectangle,Pear,Hourglass","Smart Casual,Social/ Trendy,Lounge,Athleisure","Basics,Layering,Versitile"
T063,Sleeveless Crewneck Crop Top,T063.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/fonMEOP2_7aajLoTd8SZug/U7xNfW3K3fre3O_tK3sdJLjbKTmmVz8OBWTY42-TVZLANozbM34yixe0oSGEtec6pP18TulFkctfFegsOLD9jqtqT_O-Pr6bbcXi56dqRmvbYFzMDiYHfCidA8j3VPiIkMaaROsjKYps7jiY0RjNSw/Y7-4tKLM9hO6wx9iD677O2-LYKQLATZ-TOPedhU9aOY),Top,White,White,True,Summer,Fitted ,"Chic,Romantic,Contemporary,Classic,Edgy,Streetstyle,Glamorous","Rectangle,Pear,Hourglass","Smart Casual,Social/ Trendy,Lounge,Athleisure","Basics,Layering,Versitile"
T064,Sleeveless Scoop Neck Crop Top,T064.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/lcnO6nylaEqSEK2wEbTctQ/diBRcaW01LbWHLn8v5Tuf5XKxfhZo238wvL7asQaZGJW6LRddJCwdnjU012mYghEEuDvzDq_Raq1HuXZj-L5He48Vh-4Qln6CAYZjdJa8H2kTR12oc-X4tIjHXOEsa0_env-9b5O04bHiAFRIdIzzg/6HA3xoGmBd8D_mnQR9Y_uN9xHfkX95bJl_xi083BsEI),Top,Black,Black,True,Summer,Fitted ,"Chic,Romantic,Contemporary,Classic,Edgy,Streetstyle,Glamorous","Rectangle,Pear,Hourglass,Inverted Triangle","Smart Casual,Social/ Trendy,Lounge,Athleisure","Basics,Layering,Versitile"
T065,Camisole Crop Top,T065.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/QH5zHRUqxNIKId5d_nA79g/K9Cn28-bsu10YxJDRTm1pgmHOj7sr4W4g5fpt9XYct5R0j9ryg20GPs6E1rjqFFyL1HvAp0_uIgd6KMcFvJP4tOr_WfVSsxmhbj7lOzOpruAGrKhwoFveHkT5gPpkPSPpgyjt2DieohslO_qJyfTdw/5ZjGmV1fZXwngJA5twBt5QC2X2eU4q9HwJbFPXinUKQ),Top,Ruby Red,Red,False,Summer,Fitted ,"Chic,Romantic,Contemporary,Classic,Edgy,Streetstyle,Glamorous","Rectangle,Pear,Hourglass,Inverted Triangle","Smart Casual,Social/ Trendy,Lounge,Athleisure","Basics,Layering,Versitile"
T066,Boxy Crop Top,T066.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/dPvd1y4SkFSZJzXg-xpaSg/VEC4O7UNWD7AhyEknlUrlkeVS8noJcuIEHAmc9RKG6ddBEWM23MkLx1DOk66y-ABr6q7k368XoAUBc5FpnHWYpZBoC1mdUVUevtVaQNb0ZWRVS6PgxMElVeQfvpW3cP5qbAF8wr7qsvljsj6c_Kqww/4WosR7LWwISGMwLDxuqiLfadDgGZJxnLDDgmT1UoqfQ),Top,Olive Green,Green,False,Summer,Relaxed,"Streetstyle,Bohemian,Edgy,Contemporary","Pear,Rectangle,Apple,Hourglass","Athleisure,Lounge",Basics
T067,Boxy Crop Top,T067.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/QRUeuWv9fOZwfjLOs8T03w/DYr29YiZcdlT0I-1uIr0hOgdurtPCeAxS2b4O46WmT2OL3PCSQP8GpJemGVvY1_oR9Akt4MG0e5b0K7xAtqWKyRwonfPzaMCO8rCpA1nMOloM7GQC9nlMkurQo4_SmF0z2TQsz4xcACcpRHmAyRsUA/5uJ8Z_39EyPfRf19BzfZ_WJi96Hzn5CjtTY3L5FRcvA),Top,Cream,White,True,Summer,Relaxed,"Streetstyle,Bohemian,Edgy,Contemporary","Pear,Rectangle,Apple,Hourglass","Athleisure,Lounge",Basics
T068,Button Down Oxford Shirt,T068.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/dCxHEVt73vyJUqQC9wt-Og/CtLs0OibtWAR2pweiq7oguzpyJ_U-FpDiCgkokzRB-et1wmK9_Ap78zAfARPtsp0hX_pPjCzPnuVzYfFO6vOuWaESKfURuVV-O24plUKYGLy3rT9z6VHGN_nIPvKCYLtQEsur45-HOGoWZHxRQRcEg/yIg9ISM8ewHf6s5ZoXx2mRqAD1UWGdCvRXSRPTaiqKQ),Top,Baby Blue,Blue,False,All Season,Structured,"Classic,Chic,Preppy","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Business Formal,Business Casual,Smart Casual",Basics
T069,Button Down Oxford Shirt,T069.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/GC4CzU-c8DuhSj6P6ih6oA/4Aw0FPemlCVRW1QYbHLExkBM67kvw7GddtCOehaAlmwY4N4LKDGWt9pJqAa9DOvtSarRwTeDEt4AGS6IpcPwmiimL3dM0zVHzwi8Da3wBRf1_MihaDmEpOwJYie82djjoVfyclsHE5uNhN1ETwAxHw/6Pv6WAmALQg675eJ56HvxM3ARhPYnW7oY3ABG308L2E),Top,White,White,True,All Season,Structured,"Classic,Chic,Preppy","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Business Formal,Business Casual,Smart Casual",Basics
T070,Button Down Shirt,T070.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/Os7r676G0bqs8aiTswk14w/8-wTo4s6FD3U7ZaEnmDUKQYeF8YcSBIZfEdNXlrSF83zOsjZtfvU7QDcmMTM5KW8w3sFIxTnfmL0rQm6zPbeWwtKR7FYk05vVVIivksDh_EXd5zCGB4scEDjLLAg2b_5T95v_ZZLKp4ScIHyjpPClw/smAoj9Ug3PoBLKwwKmspiAxPOa0CwSXew8yB5LcaLVU),Top,White,White,True,All Season,Structured,"Classic,Chic,Preppy,Bohemian,Romantic,Streetstyle","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Business Casual,Smart Casual,Social/ Trendy,Lounge",Basics
T071,Striped Button Down Shirt,T071.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/ajfzSWQUqgjxqvaTm83QXg/zLAs5RZqTQSqF8Eyjhwd2EI6P3h_tcVDq6QVonkbDrLps87UP3-j0az_IlM5hZH8sqm22B7TgZlmZ5voCOjNbDw6NkaNBUdvxiY2F44f2GdzHEJJ1lGvTuigVW6-swO4AG1KzTP-Rh653QPN6998ZA/9eLyoo6f7GLxE7PqhvHpfULtB6cC_QDcwXV9WBsZs68),Top,Striped - White & Blue,White,False,All Season,Structured,"Classic,Chic,Preppy","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Business Formal,Business Casual,Smart Casual",Basics
T072,Button Down Shirt,T072.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/tJ71Oq5gX5Qq13BI2XYM0A/MAFpo7FEdrGxUZU5g57VX76IVZ02c_XCmRFYXgAmXec6tDO4_r8IphZ6i04itAIWaxZeooD0aEP20_ZCsut0AT4PzgNv2LahTSFncUIqhY_MWe2sJFQN0mqgBmGtT8VkwFY0yiBeCGDfSO8698ExLQ/8zJ6A10FnbUJCWcz2pIl_uDK32bPUN-FL5UnRj2Ka0U),Top,Seaweed,Green,False,All Season,Structured,"Classic,Chic,Preppy,Bohemian,Streetstyle","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Business Formal,Business Casual,Smart Casual",Basics
T073,Button Down Shirt,T073.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/fjkajstWSaHcvTrW2ND-dA/xW04LeDfPmvpPHKjiwZrLXuormz74KIuhwbqaj7h8Q6ikZexQw2btUnLfiHSIq6AM--GraccMCywa4weMzuxz1u8TNXQW0sN8L4nFqyNIwzcXJ3uDtbwS4YDt72RJMeE4uQTJKoKE-xEbIQjt072jw/FRMa1wzXHhU5ySSyt477RvVqIt6-8Q9UrPbqgoPsQJw),Top,Yellow,Yellow,False,Summer,Relaxed,"Classic,Chic,Preppy,Bohemian,Romantic,Glamorous","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Business Formal,Business Casual,Smart Casual,Social/ Trendy",Basics
T074,Striped Button Down Shirt,T074.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/tuU1xYEtLYoEtJFDee7fYw/z5IWz-ek-CaBB3Bt7o7fjuLLunzcOMQZ-syDr1v6HGMz_yHtIRS7VhfDTlKeGeO-_2oz1D-HTQWUrwejQ34fv4q0IuHouTrLrbSovuAChmEhSMr8YCb4bxCj-brhaGg4U6HhiqTssTGez3ysqL6CbA/UfervAC8GjYduTLwLYgWm6d8VaVVtubyr6DXN1uyRa4),Top,Striped - White and Pink,White,False,All Season,Structured,"Classic,Chic,Preppy,Romantic","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Business Formal,Business Casual,Smart Casual",Basics
T075,Button Down Shirt,T075.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/nKs3cigHGXg7plgl1PXx1A/CL_qVFFN0G5b783zhz4ZQVFFrcNQQhMQktEkstWRLC1I8ufaZB_KPzYY6ljlL3W46Z06CKj3YcIqALHYnvNqHuEoYySpwdnXHo_f4o4pk3pMDxuigypmPHJL0G3u2nI5R4XxRV8mWA9t60J9NfBduw/jC6z7EyWLRYPnVgkaetvJLAL_pM0IagmhxwgdzfByM4),Top,Rose Pink,Pink,False,All Season,Structured,"Classic,Chic,Preppy,Romantic","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Business Formal,Business Casual,Smart Casual",Basics
T076,Oversized Shirt,T076.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/yS-3Uwv2UVYz3ukGzy2Qig/Ke6zbkbC_R1EHxU5k15RL2A4HVjTWHc35gApofiKJPjvsFxdvnWIvfdXeick1qnX7n2pMIVwB-k5WabJLUyNjh0q8PCZcnXioJ_zMDKofc90uzw5C4O2yTn25baT6AZGTJ_NkUqEIMijGT4qMsrx0A/PGKMQhpxDENH2H269QGRxwUFL0S8Eq5I8U8v5EYdJ1Y),Top,Striped - Blue and White,Blue,False,Summer,Relaxed,"Classic,Chic,Preppy,Romantic,Bohemian,Streetstyle,Contemporary","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Smart Casual,Lounge",Basics
T077,Oversized Shirt,T077.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/GAHaXcx7OjvZdJENPqjUfA/ytXkdamgsKpdOFIdfkpFxkrEFKAQ9PD4HwdWxTmCGjk0kdEeMOFZsM4_yc8faRtMAeA7rXBF5Dz4omYyqNMuDFYmbY-kSO8h50b5QV6V_FiphI5Xdw65zYuvcYphUzF3tgYrBWpwtsFClygt7wcgxA/OPN0h40lPtRNbby2a76cf7pfUGX9dw79DJFtGKqbcOE),Top,White,White,True,Summer,Relaxed,"Classic,Chic,Preppy,Romantic,Bohemian,Streetstyle,Contemporary","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Smart Casual,Lounge",Basics
T078,Oversized Shirt,T078.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/UgEsDERwkkt0GvDD_R45bQ/7KuA1Kf1UXCAeOoRZ009R9tJmx56hYpEswRu_EmKaei5O3C6G4inxoMnZbcZ4sl9Yj4LeAZXGa7uDD0W9pr-MaXpXw77sHTZgA0jugvwL53A91HZIIH5eYRcF1lWbMAPG-FnHCWo0myOMw_B8gfZvQ/xaeiefsljj1eV0OGGr8q0_YNhlW__W646_NrnI2ZpuU),Top,Brown,Brown,False,Summer,Relaxed,"Classic,Chic,Preppy,Romantic,Bohemian,Streetstyle,Contemporary","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Smart Casual,Lounge",Basics
T079,Oversized Shirt,T079.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/RqCLOW9m2VzTSma730q1AQ/pHhh7qzI6KXacsaQwpHSQTFT9w-X1fDtLWtAK8CWdbqjH4XZDdzqR5neu7Wzj_eHXrjop63lL5GhWPcuoU7AbJCiv8EJoBc27usAXC9GPP1kCXWSzx8Dwl8y2psPGPhdSs7ZJZ8CZgphhEJ-Wh4gig/zq53TC-ctHG4ImuejOBcgv0Tq0UHrKhHS49wOR3I7Rc),Top,Sky Blue,Blue,False,Summer,Relaxed,"Classic,Chic,Preppy,Romantic,Bohemian,Streetstyle,Contemporary","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Smart Casual,Lounge",Basics
T080,Oversized Shirt,T080.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/N9lx8r_hcr_jxZ-usAw4eg/qr9bNLUh3bU_Ln3QLRI7sVJSi-t9pDWJUsp8Q_DAnQn4B2zaaQHjFxFg5pxAciJSWtpc8OwsIBelUEix-fpdOb4I_viinQ3c9vAdsbFaSxcDWpXX9DfebY92eWWnUwIHiWdMWCXXCDeXLO8rWkGKFg/CLYlzxw2bSE4WVeLVLAeNSY1GH5PyLnLptXHACYNgWc),Top,Peach,Pink,False,Summer,Relaxed,"Classic,Chic,Preppy,Romantic,Bohemian,Streetstyle,Contemporary","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Smart Casual,Lounge",Basics
T081,Cropped Linen Shirt,T081.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/LyMGME96elSMZ_i0WSPFBQ/xWnoxUjea6Ajr3o08VmHwiKNwpmDRI_-WYXviD_2wVrkzzxBsTHTv-NiK9fw7WNvjL9JGFrv12BGYMdJxs-eTwH7s0x5qi7CCcPWan6FF2wfiNcBk3DRGwgnWbntbB0ZRMvom133XO5dqy-bteGvGw/_OlbVF13TX6JOObxXHBzeD9fy_iHq8nk5E7KmaVCw-o),Top,Lemon Yellow,Yellow,False,Summer,Relaxed,"Classic,Chic,Preppy,Romantic,Bohemian,Streetstyle,Contemporary","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Smart Casual,Lounge",Basics
T082,Cropped Linen Shirt,T082.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/24zap9UvY0bdXuRdb-Slvg/lVHnyCDO0fVGdr8PvYoT9Uc0OhAQpUJ_8LQJMTU_t6r-vSCuongGFTxPqglj96iflqwh_Gja9DkMeXoz6o7YEg81CzfzQyq0iRSzPYfhSrEuWVitBxod6JrsImdtwc-whZbOh3HDpadQlQtBWZENFg/cLhNSTa3K_n3qhHjCjwwoGOkPEvY_WYjT_xqzPkWceA),Top,Ink Blue,Blue,False,Summer,Relaxed,"Classic,Chic,Preppy,Romantic,Bohemian,Streetstyle,Contemporary","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Smart Casual,Lounge",Basics
T083,Cropped Linen Shirt,T083.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/2wOs-u7T9yiF-Hkk4bnHAQ/iZTXcmZ63uSjoR4Uj-XRiK-nHTi0F1q_hZnB_ki97rvmuKu-m86X9DeMCMQTDB4K3_gy22cxVlmz_o5syMkyfBY-g1ZJ0wMk8EKNx5OsaNarxlqE5FSm7f3nUCtBWv5QundTOP2jJw5HUQ-evtfdRQ/N5Jj3ciKfImQUYp9qkwbAlL4_34Z8wCfEjTA01bPcoQ),Top,White,White,True,Summer,Relaxed,"Classic,Chic,Preppy,Romantic,Bohemian,Streetstyle,Contemporary","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Smart Casual,Lounge",Basics
T084,Cropped Linen Shirt,T084.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/LSbFE84e0H5p02GXoEC5ew/sCwa-Y8tgUtrp-5L-lOhW3BUr1h74Z1Oa47RWo0E9e6IXN2u9hBJUvvkGP7wOps1SaJ3mBmFctbYKTjSEtzF1h2ab3nAZ7mAjTs6qo0B203D4YpnlYAaLmexLJNDHaa-DvoZauwmrBVU8cAgSI0ffg/Wf90jt_8T2b3hi1cRjkD-oY1hMnjLwam2QhJN4v2WjQ),Top,Striped - White and Black,White,False,Summer,Relaxed,"Classic,Chic,Preppy,Romantic,Bohemian,Streetstyle,Contemporary","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Smart Casual,Lounge",Basics
T085,Cropped Linen Shirt,T085.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/dfCeFV0GzUsp9s9UyIo5SQ/ujhWUktFPklJ-6_Zj3IL-B-Ny-cz0urWqv-BzeG68-9qQgBnXWvpY719lG1CfycWhlmDaQsaHGpWhRfNVDJjQBk92r4OaFHuYry9F3Qet5LC9csrJnQs8d8Uj4EEkgeN8Gv3ebxFuhr2J7pSQeIWXg/zfp4knMvLZoOdXED9wDf_Cn1_S2i-tSIJO_-8AAF-0A),Top,Terracotta,Brown,False,Summer,Relaxed,"Classic,Chic,Preppy,Romantic,Bohemian,Streetstyle,Contemporary","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Smart Casual,Lounge",Basics
T086,Cropped Linen Shirt,T086.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/H8UMyn8tQdfwlShdoFT8hQ/JuXh72aL--iiiYA3h2m2kfn00s456E82gOaqj-gXu6vfeCrZmZ8sdscxA3ju6xoYNk6x91dNUFrERGnnWEo2Efwok3tB_r6a-kklmXduT47Pxozp8YGREFW3qir654EHbLNaaWWdPZNzHl5-wtTBIg/FkgWeYEh1nqvacDUIZ4_fd0kkkDvSknqiyQI94hHkQw),Top,Cream,White,True,Summer,Relaxed,"Classic,Chic,Preppy,Romantic,Bohemian,Streetstyle,Contemporary","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Smart Casual,Lounge",Basics
T087,Satin Button Down Shirt,T087.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/siSTP4Nf2tqLKpps_p1VhA/42Vcysou1KC3cSqtWNhj9Z3LoZVTwhf-5Hr55q-VULKWzdtSS80D4zKWxk0OJwfScdmH6kjwoqgZhang-0Tg6VUoSkJgvZuZsvQTXJWH_jmj77Fj1xHnd5sqO25dtjEEBNpAS19I5qt05koasZm7ag/vuRsjeOmxkFi0kf2rCptccprIo3paXYgNt036VVHQj0),Top,Brown,Brown,False,All Season,Structured,"Classic,Chic,Romantic,Preppy,Glamorous","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Business Casual,Smart Casual,Social/ Trendy,Business Formal","Basics,Versitile"
T088,Satin Button Down Shirt,T088.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/2eXHIBIwtb8cCEwZVRNT4A/1JgMKYz6sfEpq2To7sUJWVRqT9i2hcwNZxefmJmlRMPFSYEiXFdOnt_GpsFR25WKPJdAc4zHRC5pguzbPm4TXbUtZHMYso2__7_H57Sd-S4pvtDan-Q7o1RJXPVb9hPI4VEqCAJLVGAsYiwx-Odmtg/Y_1U2I-sfW3N53zsFKLy2GuK-aaZcrCwPvvDtHtxBKc),Top,Black,Black,True,All Season,Structured,"Classic,Chic,Romantic,Preppy,Glamorous","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Business Casual,Smart Casual,Social/ Trendy,Business Formal","Basics,Versitile"
T089,Satin Button Down Shirt,T089.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/QvgIRW2UOBr8liwEeBeSWw/bFWk68RWx3UKpTBNKtm5d7DkyQqBULagMcWWtAD4PE1lZ3HQIaSdsHlPYObVD6wFW7poNQQ-RClb0Al7rOTRE7wzufOM7MWqy3p9I42gehKfHdwikDjlS52oUwpId-31985OmEzRksiaDkNz423v6g/TIP727I6WsaT1Lg-0exN2zVP-YUw597-rzE4ruszWi4),Top,Cream,White,False,All Season,Structured,"Classic,Chic,Romantic,Preppy,Glamorous","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Business Casual,Smart Casual,Social/ Trendy,Business Formal","Basics,Versitile"
T090,Satin Button Down Shirt,T090.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/xFUVvtgUPtkrLm13Fl3YsQ/nqmw7YO6DhuCeNe107H5kR3-VROPXYW548UJh85NhL2lcV8FRYrPHZWuWw1hrpExuG2Q_69zNg4MmeviXmVv6jtclt3wGuo-cB_VHwDLZBY2EHgZnvU7WZEUJV2d7xPhrqfeCtDKIrJzAwmcxBKCTQ/QLH_G0t4YyszOKhNFA_bo6HdKlC1NqCmIOK8oVtAEgc),Top,Olive Green,Green,False,All Season,Structured,"Classic,Chic,Romantic,Preppy,Glamorous","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Business Casual,Smart Casual,Social/ Trendy,Business Formal","Basics,Versitile"
T091,Satin Button Down Shirt,T091.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/3wuJuqlXLWcAhrOoIpDS2w/8Em-l0n_-Ia26AhG6Q4YLpxF_6Uqc2zPrGKHXDMqan3ZEtfrm5INeEKfkIZ1szS2JgcuvZo8D4CyXqh3MJ5Y-G9AJC415ILI8F3YssH1cnnBUDZ0Xcuw6su2WFmXVOdnrtsPZtKubKLiiRnVMkyFrQ/dxx0GqU9OfxxP0PmCVmTd943jGHU1BI5eQOF2DVx-e0),Top,White,White,True,All Season,Structured,"Classic,Chic,Romantic,Preppy,Glamorous","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Business Casual,Smart Casual,Social/ Trendy,Business Formal","Basics,Versitile"
T092,Flowing Satin Blouse with Tie,T092.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/IRyFfSwebYI56RIBxzz2AQ/q3aQY3ojrEqgg_owdqvXzVQ1SR4bNcoXGam5qzgvyZWwwI4IenMEUfdJVubDNNQRLHr7-Xv65lx_MYuF4D5hd_Mo3-KSjLb_t2BHler_L7jiYDaoUE6gFbalS-_GT19xDlA-2w0B_FTXsZlOsZiN4A/lUuVwlQ96K80jdoGuJTX2Iqh7N_ZCu9G9pdgjVMIDYk),Top,White,White,True,All Season,Structured,"Chic,Romantic,Bohemian,Edgy,Glamorous,Contemporary","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Business Casual,Smart Casual,Social/ Trendy,Business Formal",Statement
T093,Flowing Satin Blouse with Tie,T093.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/cj5CRMnv3EnrqAKuyt17vw/P9unAZC3xJ8OC81wk1UoRwxOY5G_1dl0FUiy1l4En78vgIcOjjjp-EdrqxlpJxm5WS3fdNtJ4mqAC7hPgK_n1VB1OfVvntsTKouuss5_AG42qx63194FLjtg8PIltBgbNaN4f6SQdiCtZ2a7aTGRcw/ndfe1EbszGN9uuI3aU7gR3LcCCHGsn7ttpozwwCayZ0),Top,Dark Brown,Brown,True,All Season,Structured,"Chic,Romantic,Bohemian,Edgy,Glamorous,Contemporary","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Business Casual,Smart Casual,Social/ Trendy,Business Formal",Statement
T094,Halter Neck Flowing Satin Blouse with Tie,T094.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/ZuklM9rJxudTfn7CW2MKjw/uT9VMbATnG19XwbiWWLktZxlsGmfqYkhrY7OOfNCaNdb7NC2zTpFq57Mq0kMGgfH-U5-gwULE-wd2XQbBpkSh7utf9PwqCZewauSYAOuf_JWub24x4AXz9w5uDcHszoQqLcVrsZhv0opbhZju-jr0g/rsmdKSY1HtiC_JaDo4HGLYmIQBNP894eLqYZ4W4exbA),Top,Dark Brown,Brown,True,Summer,Structured,"Chic,Romantic,Edgy,Glamorous,Contemporary","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Business Casual,Smart Casual,Social/ Trendy",Statement
T095,Wrap Shirt,T095.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/bA_5YsVV4Kgv7M1dPwOLkA/HvI2FsChAUWfI5SjIAmcPeQ0L2hOb-AVv0CN_U6PKT5o3qpBSNZtf_ln88mCLpl-9dDJidvsGNVmw_yisFRK5Z3ourkO3pFwP-2kt8sEeJ4HW4nNn7TD5baegfrEQEjCqG7HSGjzwGoWvsnUdzItXw/Z0KDbpvHI1sp6PpG9SE9QWycJWkOefCcnq4MQM-M4zA),Top,Striped - White and Blue,White,False,Summer,Fitted ,"Contemporary,Preppy,Romantic","Pear,Rectangle,Hourglass,Apple",Smart Casual,Statement
